movie_id,actor_id,role_name
844,863,Leader
844,919,Composer
845,197,Professor
845,242,Hero
845,256,Engineer
845,357,Composer
845,380,Sidekick
845,407,Engineer
845,808,Explorer
846,254,Villain
846,312,Captain
846,379,Mentor
846,426,Doctor
846,506,Supporting
846,537,Lead
846,705,Doctor
847,19,Lead
847,79,Rogue
847,468,Cameo
847,760,Protagonist
847,776,Mentor
847,840,Pilot
848,116,Leader
848,255,Engineer
848,784,Hero
849,273,Antagonist
849,656,Supporting
849,903,Mentor
849,913,Co‑Lead
850,14,Professor
850,188,Engineer
850,225,Villain
850,479,Pilot
850,508,Pilot
850,746,Hero
850,843,Sidekick
851,525,Co‑Lead
851,613,Detective
851,931,Pilot
852,59,Captain
852,399,Explorer
852,491,Supporting
852,641,Cameo
852,748,Protagonist
852,946,Sidekick
853,154,Detective
853,203,Villain
853,409,Guardian
853,832,Spy
854,245,Rogue
854,250,Supporting
854,334,Villain
854,353,Lead
854,533,Sidekick
854,739,Doctor
854,827,Protagonist
854,997,Explorer
855,435,Rogue
855,472,Villain
855,571,Mentor
855,793,Co‑Lead
855,885,Guardian
856,229,Doctor
856,265,Protagonist
856,348,Doctor
856,883,Explorer
856,948,Wizard
857,187,Sidekick
857,486,Explorer
857,720,Doctor
857,842,Captain
857,930,Professor
858,236,Lead
858,364,Cameo
858,374,Wizard
858,818,Professor
859,119,Pilot
859,123,Villain
859,356,Sidekick
860,232,Leader
860,327,Villain
860,365,Wizard
860,548,Protagonist
860,570,Guardian
860,710,Protagonist
860,850,Agent
861,636,Engineer
861,747,Supporting
861,790,Agent
861,791,Lead
861,856,Antagonist
861,908,Explorer
861,925,Composer
862,109,Wizard
862,146,Hero
862,267,Professor
862,270,Protagonist
862,802,Professor
862,841,Agent
863,125,Villain
863,222,Captain
863,252,Mentor
863,651,Agent
863,692,Protagonist
863,787,Leader
863,806,Composer
863,932,Composer
864,221,Leader
864,413,Engineer
864,535,Co‑Lead
865,120,Hero
865,121,Rogue
865,448,Lead
865,647,Rogue
865,776,Engineer
865,878,Wizard
866,111,Rogue
866,140,Hero
866,147,Agent
866,259,Co‑Lead
866,599,Lead
866,846,Detective
866,938,Mentor
866,942,Sidekick
867,96,Professor
867,253,Co‑Lead
867,277,Co‑Lead
867,435,Co‑Lead
867,524,Doctor
868,601,Sidekick
868,847,Antagonist
868,947,Engineer
869,11,Protagonist
869,151,Villain
869,563,Agent
869,711,Explorer
869,787,Pilot
869,811,Detective
869,829,Captain
870,62,Detective
870,111,Co‑Lead
870,535,Supporting
870,868,Composer
871,243,Mentor
871,263,Doctor
871,292,Wizard
871,611,Explorer
872,345,Guardian
872,585,Spy
872,655,Spy
872,735,Mentor
872,741,Mentor
872,748,Wizard
872,760,Explorer
873,184,Captain
873,501,Supporting
873,712,Explorer
874,40,Engineer
874,229,Guardian
874,314,Captain
874,328,Lead
874,431,Agent
874,495,Pilot
875,21,Wizard
875,41,Supporting
875,140,Protagonist
875,277,Composer
875,595,Co‑Lead
875,707,Guardian
875,950,Doctor
875,995,Antagonist
876,636,Captain
876,717,Sidekick
876,858,Doctor
877,242,Cameo
877,503,Hero
877,647,Protagonist
877,887,Doctor
877,972,Composer
878,457,Mentor
878,585,Villain
878,694,Supporting
878,709,Leader
878,903,Captain
879,209,Engineer
879,419,Villain
879,960,Captain
880,226,Mentor
880,656,Captain
880,900,Sidekick
880,999,Antagonist
881,44,Professor
881,363,Spy
881,605,Guardian
881,866,Guardian
882,174,Wizard
882,329,Explorer
882,646,Hero
883,210,Doctor
883,482,Captain
883,579,Guardian
884,535,Captain
884,705,Sidekick
884,849,Spy
884,935,Rogue
885,3,Lead
885,78,Villain
885,147,Captain
885,239,Spy
885,567,Captain
885,937,Detective
886,148,Leader
886,190,Co‑Lead
886,447,Rogue
886,606,Agent
886,905,Pilot
887,95,Hero
887,130,Supporting
887,203,Composer
887,226,Explorer
887,646,Mentor
887,694,Doctor
888,24,Pilot
888,318,Supporting
888,494,Guardian
888,894,Leader
888,987,Engineer
889,193,Composer
889,670,Rogue
889,897,Detective
889,967,Supporting
890,54,Wizard
890,149,Captain
890,472,Professor
890,851,Sidekick
891,36,Hero
891,145,Guardian
891,290,Lead
891,700,Sidekick
891,755,Mentor
891,941,Antagonist
892,25,Doctor
892,114,Engineer
892,304,Professor
892,346,Engineer
892,573,Agent
892,645,Agent
892,960,Villain
892,1000,Doctor
893,155,Agent
893,602,Co‑Lead
893,917,Villain
893,975,Sidekick
894,19,Hero
894,678,Spy
894,716,Wizard
894,752,Villain
894,954,Supporting
895,13,Agent
895,244,Composer
895,248,Rogue
895,263,Supporting
895,340,Protagonist
895,665,Pilot
895,861,Doctor
895,923,Detective
896,50,Engineer
896,155,Captain
896,266,Composer
896,346,Antagonist
896,541,Agent
896,785,Composer
896,792,Cameo
896,903,Guardian
897,131,Guardian
897,181,Antagonist
897,266,Pilot
897,659,Captain
897,782,Supporting
897,926,Professor
897,949,Wizard
897,953,Guardian
898,216,Detective
898,241,Sidekick
898,355,Pilot
898,390,Spy
898,619,Antagonist
898,919,Pilot
898,945,Cameo
898,994,Agent
899,93,Guardian
899,206,Mentor
899,336,Composer
899,552,Co‑Lead
899,567,Detective
899,619,Composer
899,679,Antagonist
899,915,Leader
899,936,Composer
900,19,Pilot
900,63,Sidekick
900,477,Rogue
900,562,Sidekick
900,876,Lead
901,115,Leader
901,384,Explorer
901,433,Professor
901,592,Spy
901,689,Leader
901,854,Composer
902,6,Pilot
902,233,Leader
902,266,Composer
902,296,Spy
902,647,Engineer
902,802,Co‑Lead
902,915,Mentor
903,65,Captain
903,480,Engineer
903,559,Supporting
903,680,Sidekick
903,683,Hero
903,777,Engineer
903,907,Composer
903,945,Cameo
904,43,Professor
904,80,Antagonist
904,363,Guardian
904,705,Hero
905,274,Explorer
905,435,Sidekick
905,609,Mentor
905,647,Supporting
905,862,Detective
905,892,Doctor
905,954,Engineer
906,80,Doctor
906,100,Co‑Lead
906,310,Composer
906,768,Protagonist
906,839,Guardian
906,884,Professor
907,62,Guardian
907,147,Mentor
907,378,Mentor
907,382,Supporting
908,169,Sidekick
908,428,Hero
908,446,Guardian
908,459,Explorer
908,721,Spy
908,863,Engineer
908,958,Mentor
909,21,Guardian
909,224,Wizard
909,289,Pilot
909,470,Professor
909,592,Rogue
909,687,Wizard
909,848,Cameo
910,39,Composer
910,118,Cameo
910,175,Guardian
910,240,Pilot
910,469,Antagonist
910,761,Detective
911,25,Supporting
911,233,Professor
911,317,Protagonist
911,353,Spy
911,493,Leader
911,706,Hero
911,815,Villain
912,123,Hero
912,738,Mentor
912,970,Agent
912,977,Mentor
913,268,Doctor
913,300,Engineer
913,612,Composer
913,768,Lead
913,784,Antagonist
913,825,Supporting
913,970,Agent
914,129,Sidekick
914,695,Supporting
914,793,Hero
915,84,Agent
915,102,Lead
915,167,Captain
915,255,Sidekick
915,738,Lead
915,750,Wizard
916,342,Supporting
916,435,Spy
916,530,Supporting
916,686,Agent
916,740,Composer
916,863,Spy
916,907,Leader
916,1000,Composer
917,128,Protagonist
917,228,Spy
917,440,Sidekick
917,726,Leader
917,791,Explorer
917,810,Mentor
918,77,Rogue
918,80,Pilot
918,239,Composer
918,506,Sidekick
918,981,Captain
919,11,Detective
919,346,Mentor
919,420,Protagonist
919,429,Co‑Lead
919,523,Co‑Lead
919,830,Spy
920,96,Agent
920,158,Antagonist
920,315,Supporting
920,394,Rogue
920,442,Composer
920,552,Spy
920,856,Lead
921,243,Cameo
921,315,Mentor
921,319,Wizard
921,458,Lead
922,242,Mentor
922,504,Pilot
922,629,Composer
922,776,Spy
923,2,Engineer
923,35,Guardian
923,71,Rogue
923,144,Captain
923,173,Professor
923,357,Villain
924,125,Sidekick
924,204,Sidekick
924,335,Composer
924,348,Engineer
924,387,Pilot
924,420,Composer
924,671,Supporting
924,801,Detective
925,265,Sidekick
925,404,Doctor
925,582,Sidekick
925,601,Guardian
926,395,Hero
926,477,Professor
926,805,Engineer
926,1000,Sidekick
927,10,Cameo
927,42,Engineer
927,84,Doctor
927,399,Supporting
927,761,Sidekick
927,781,Rogue
927,808,Antagonist
927,930,Sidekick
928,175,Hero
928,322,Pilot
928,325,Pilot
928,632,Lead
928,811,Doctor
928,908,Cameo
929,9,Antagonist
929,115,Villain
929,731,Antagonist
929,882,Sidekick
929,970,Guardian
930,123,Mentor
930,134,Supporting
930,157,Rogue
930,196,Captain
930,255,Detective
930,552,Explorer
930,876,Supporting
930,941,Detective
930,990,Wizard
931,111,Captain
931,253,Wizard
931,643,Leader
931,851,Agent
931,883,Agent
932,101,Cameo
932,126,Sidekick
932,151,Sidekick
932,209,Engineer
932,343,Wizard
932,780,Wizard
932,858,Rogue
933,291,Spy
933,519,Pilot
933,545,Wizard
933,696,Detective
933,748,Pilot
934,129,Explorer
934,170,Rogue
934,512,Doctor
934,557,Supporting
934,722,Villain
934,724,Villain
934,959,Explorer
935,253,Lead
935,294,Pilot
935,467,Composer
935,508,Guardian
935,565,Hero
935,671,Captain
935,683,Engineer
936,128,Rogue
936,309,Villain
936,387,Doctor
936,412,Antagonist
936,471,Wizard
936,655,Supporting
936,811,Agent
936,904,Lead
937,120,Captain
937,237,Lead
937,244,Professor
937,307,Pilot
937,359,Agent
937,752,Detective
938,186,Composer
938,334,Pilot
938,424,Professor
938,718,Spy
938,921,Supporting
939,124,Wizard
939,276,Guardian
939,302,Engineer
939,626,Wizard
939,772,Wizard
939,795,Spy
939,882,Professor
940,460,Agent
940,645,Composer
940,791,Professor
941,102,Doctor
941,377,Antagonist
941,615,Explorer
941,733,Rogue
941,930,Leader
941,945,Protagonist
941,997,Detective
942,162,Cameo
942,206,Antagonist
942,852,Protagonist
943,193,Detective
943,194,Lead
943,283,Leader
943,292,Engineer
943,333,Guardian
943,394,Agent
943,570,Agent
943,655,Protagonist
944,17,Composer
944,445,Villain
944,459,Co‑Lead
944,461,Leader
944,705,Captain
945,17,Explorer
945,150,Rogue
945,203,Captain
945,292,Professor
945,831,Supporting
946,21,Leader
946,499,Detective
946,676,Protagonist
946,923,Rogue
947,17,Sidekick
947,238,Engineer
947,298,Detective
947,431,Mentor
947,450,Agent
947,768,Guardian
947,931,Engineer
948,72,Villain
948,207,Rogue
948,300,Lead
948,850,Supporting
948,996,Cameo
949,7,Wizard
949,32,Rogue
949,35,Villain
949,874,Supporting
950,79,Explorer
950,219,Hero
950,328,Explorer
950,575,Captain
950,627,Villain
950,689,Lead
950,761,Mentor
951,225,Doctor
951,250,Co‑Lead
951,342,Guardian
951,381,Wizard
951,431,Hero
951,695,Professor
952,77,Guardian
952,260,Leader
952,466,Detective
952,786,Pilot
953,392,Co‑Lead
953,775,Leader
953,801,Detective
953,928,Pilot
954,344,Detective
954,357,Composer
954,383,Engineer
954,394,Spy
954,468,Villain
954,480,Hero
954,989,Mentor
955,139,Spy
955,260,Co‑Lead
955,297,Leader
955,592,Hero
956,829,Spy
956,852,Doctor
956,876,Lead
956,886,Sidekick
957,110,Guardian
957,796,Guardian
957,959,Guardian
957,992,Explorer
958,98,Antagonist
958,461,Sidekick
958,886,Captain
959,138,Professor
959,189,Engineer
959,483,Pilot
959,545,Pilot
959,967,Pilot
960,26,Wizard
960,232,Agent
960,512,Lead
960,970,Cameo
961,63,Co‑Lead
961,264,Leader
961,867,Explorer
962,214,Hero
962,559,Lead
962,720,Pilot
962,889,Detective
963,279,Lead
963,673,Co‑Lead
963,963,Mentor
964,154,Villain
964,402,Doctor
964,592,Wizard
964,769,Wizard
965,151,Pilot
965,484,Lead
965,489,Co‑Lead
965,839,Spy
965,985,Engineer
966,87,Doctor
966,350,Rogue
966,541,Hero
966,599,Explorer
966,665,Lead
966,710,Wizard
966,712,Rogue
966,910,Detective
967,42,Professor
967,387,Cameo
967,393,Detective
967,680,Professor
967,693,Explorer
967,742,Lead
967,929,Explorer
968,89,Supporting
968,515,Co‑Lead
968,564,Lead
968,570,Hero
968,650,Antagonist
968,676,Composer
968,754,Captain
969,609,Explorer
969,688,Antagonist
969,953,Supporting
969,972,Hero
970,56,Protagonist
970,474,Explorer
970,918,Rogue
970,932,Engineer
971,388,Composer
971,600,Doctor
971,652,Supporting
971,805,Spy
971,860,Detective
972,126,Supporting
972,479,Explorer
972,510,Hero
972,625,Cameo
972,753,Wizard
972,802,Cameo
972,962,Explorer
973,4,Villain
973,338,Mentor
973,362,Guardian
973,657,Hero
973,732,Doctor
974,33,Wizard
974,159,Doctor
974,369,Professor
974,673,Detective
974,768,Detective
974,985,Doctor
975,343,Engineer
975,367,Doctor
975,617,Co‑Lead
975,759,Antagonist
975,992,Antagonist
976,233,Captain
976,428,Detective
976,456,Protagonist
976,476,Engineer
976,482,Co‑Lead
976,666,Explorer
977,71,Hero
977,190,Co‑Lead
977,407,Co‑Lead
977,739,Captain
977,931,Wizard
978,32,Guardian
978,279,Detective
978,429,Supporting
978,737,Engineer
978,783,Cameo
978,847,Doctor
978,871,Engineer
979,128,Composer
979,460,Guardian
979,514,Supporting
979,601,Supporting
979,609,Protagonist
980,71,Explorer
980,167,Wizard
980,252,Guardian
980,367,Agent
980,431,Doctor
980,489,Explorer
980,813,Leader
980,981,Pilot
981,54,Explorer
981,266,Explorer
981,277,Sidekick
981,569,Mentor
981,580,Mentor
981,702,Leader
982,171,Co‑Lead
982,451,Hero
982,555,Lead
982,617,Detective
982,697,Hero
982,937,Professor
983,316,Engineer
983,371,Villain
983,452,Captain
983,545,Composer
983,893,Engineer
983,924,Composer
983,977,Wizard
984,7,Supporting
984,12,Co‑Lead
984,159,Explorer
984,496,Detective
984,703,Mentor
984,864,Spy
984,912,Spy
984,960,Captain
985,27,Sidekick
985,175,Mentor
985,216,Co‑Lead
985,352,Hero
985,682,Explorer
985,760,Captain
985,769,Antagonist
985,811,Co‑Lead
986,51,Villain
986,125,Wizard
986,714,Hero
987,2,Professor
987,256,Explorer
987,699,Cameo
987,744,Rogue
987,992,Pilot
988,43,Hero
988,212,Detective
988,222,Wizard
988,650,Doctor
989,78,Explorer
989,341,Detective
989,557,Sidekick
989,834,Guardian
989,871,Composer
989,993,Professor
990,359,Protagonist
990,422,Leader
990,736,Cameo
990,835,Leader
990,871,Hero
990,910,Hero
991,147,Explorer
991,154,Protagonist
991,254,Professor
991,425,Wizard
991,712,Villain
991,754,Protagonist
991,799,Sidekick
991,898,Lead
992,154,Supporting
992,252,Mentor
992,259,Co‑Lead
992,336,Doctor
992,378,Leader
992,549,Co‑Lead
992,834,Co‑Lead
992,853,Detective
993,427,Professor
993,540,Rogue
993,682,Cameo
994,22,Protagonist
994,132,Doctor
994,253,Doctor
994,313,Leader
994,474,Cameo
994,574,Leader
994,723,Co‑Lead
994,761,Supporting
995,103,Protagonist
995,166,Sidekick
995,289,Sidekick
995,482,Sidekick
995,531,Mentor
995,630,Cameo
995,710,Wizard
996,181,Professor
996,238,Detective
996,407,Supporting
996,489,Detective
996,496,Hero
996,717,Cameo
997,64,Sidekick
997,382,Detective
997,539,Hero
997,826,Wizard
997,958,Hero
998,24,Guardian
998,132,Co‑Lead
998,169,Pilot
998,194,Composer
998,470,Guardian
998,494,Supporting
999,177,Composer
999,266,Villain
999,355,Pilot
999,463,Agent
999,612,Hero
999,873,Rogue
1000,160,Cameo
1000,285,Hero
1000,537,Protagonist
1000,737,Guardian
